"","region","strategy_code","variable","future_id","value"
"733","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_sheep_shifted2020",0,0
"734","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_sheep_shifted2021",0,0
"735","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_sheep_shifted2022",0,0
"736","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_sheep_shifted2023",0,0
"737","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:ent_ferm_mgmt:Xpop_lvst_sheep_shifted2024",0,0
"738","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:increase_productivity:X",0,-2515151267.09317
"739","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:increase_productivity:X_shifted2015",0,0
"740","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:increase_productivity:X_shifted2016",0,0
"741","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:increase_productivity:X_shifted2017",0,0
"742","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:increase_productivity:X_shifted2018",0,0
"743","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:increase_productivity:X_shifted2019",0,0
"744","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:increase_productivity:X_shifted2020",0,0
"745","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:increase_productivity:X_shifted2021",0,0
"746","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:increase_productivity:X_shifted2022",0,0
"747","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:increase_productivity:X_shifted2023",0,0
"748","brazil","PFLO:ALL_PLUR","cb:lvst:technical_cost:increase_productivity:X_shifted2024",0,0
"749","brazil","PFLO:ALL_PLUR","cb:pflo:consumer_savings:better_diets:X",0,84367175016.3052
"750","brazil","PFLO:ALL_PLUR","cb:pflo:consumer_savings:better_diets:X_shifted2015",0,0
"751","brazil","PFLO:ALL_PLUR","cb:pflo:consumer_savings:better_diets:X_shifted2016",0,0
"752","brazil","PFLO:ALL_PLUR","cb:pflo:consumer_savings:better_diets:X_shifted2017",0,0
"753","brazil","PFLO:ALL_PLUR","cb:pflo:consumer_savings:better_diets:X_shifted2018",0,0
"754","brazil","PFLO:ALL_PLUR","cb:pflo:consumer_savings:better_diets:X_shifted2019",0,0
"755","brazil","PFLO:ALL_PLUR","cb:pflo:consumer_savings:better_diets:X_shifted2020",0,0
"756","brazil","PFLO:ALL_PLUR","cb:pflo:consumer_savings:better_diets:X_shifted2021",0,0
"757","brazil","PFLO:ALL_PLUR","cb:pflo:consumer_savings:better_diets:X_shifted2022",0,0
"758","brazil","PFLO:ALL_PLUR","cb:pflo:consumer_savings:better_diets:X_shifted2023",0,0
"759","brazil","PFLO:ALL_PLUR","cb:pflo:consumer_savings:better_diets:X_shifted2024",0,0
"760","brazil","PFLO:ALL_PLUR","cb:pflo:human_health:better_diets:X",0,76697431833.0047
"761","brazil","PFLO:ALL_PLUR","cb:pflo:human_health:better_diets:X_shifted2015",0,0
"762","brazil","PFLO:ALL_PLUR","cb:pflo:human_health:better_diets:X_shifted2016",0,0
"763","brazil","PFLO:ALL_PLUR","cb:pflo:human_health:better_diets:X_shifted2017",0,0
"764","brazil","PFLO:ALL_PLUR","cb:pflo:human_health:better_diets:X_shifted2018",0,0
"765","brazil","PFLO:ALL_PLUR","cb:pflo:human_health:better_diets:X_shifted2019",0,0
"766","brazil","PFLO:ALL_PLUR","cb:pflo:human_health:better_diets:X_shifted2020",0,0
"767","brazil","PFLO:ALL_PLUR","cb:pflo:human_health:better_diets:X_shifted2021",0,0
"768","brazil","PFLO:ALL_PLUR","cb:pflo:human_health:better_diets:X_shifted2022",0,0
"769","brazil","PFLO:ALL_PLUR","cb:pflo:human_health:better_diets:X_shifted2023",0,0
"770","brazil","PFLO:ALL_PLUR","cb:pflo:human_health:better_diets:X_shifted2024",0,0
"771","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:appliance",0,-29220903690.4725
"772","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:appliance_shifted2015",0,0
"773","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:appliance_shifted2016",0,0
"774","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:appliance_shifted2017",0,0
"775","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:appliance_shifted2018",0,0
"776","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:appliance_shifted2019",0,0
"777","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:appliance_shifted2020",0,0
"778","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:appliance_shifted2021",0,0
"779","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:appliance_shifted2022",0,0
"780","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:appliance_shifted2023",0,0
"781","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:appliance_shifted2024",0,0
"782","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:building_shell",0,-1623383538.35958
"783","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:building_shell_shifted2015",0,0
"784","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:building_shell_shifted2016",0,0
"785","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:building_shell_shifted2017",0,0
"786","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:building_shell_shifted2018",0,0
"787","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:building_shell_shifted2019",0,0
"788","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:building_shell_shifted2020",0,0
"789","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:building_shell_shifted2021",0,0
"790","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:building_shell_shifted2022",0,0
"791","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:building_shell_shifted2023",0,0
"792","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:efficiency:building_shell_shifted2024",0,0
"793","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:fuel_switch:heat_pumps",0,-25014149.3393431
"794","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:fuel_switch:heat_pumps_shifted2015",0,0
"795","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:fuel_switch:heat_pumps_shifted2016",0,0
"796","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:fuel_switch:heat_pumps_shifted2017",0,0
"797","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:fuel_switch:heat_pumps_shifted2018",0,0
"798","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:fuel_switch:heat_pumps_shifted2019",0,0
"799","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:fuel_switch:heat_pumps_shifted2020",0,0
"800","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:fuel_switch:heat_pumps_shifted2021",0,0
"801","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:fuel_switch:heat_pumps_shifted2022",0,0
"802","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:fuel_switch:heat_pumps_shifted2023",0,0
"803","brazil","PFLO:ALL_PLUR","cb:scoe:technical_cost:fuel_switch:heat_pumps_shifted2024",0,0
"804","brazil","PFLO:ALL_PLUR","cb:scoe:technical_savings:fuel_switch:heat_pumps",0,24350753.0753937
"805","brazil","PFLO:ALL_PLUR","cb:scoe:technical_savings:fuel_switch:heat_pumps_shifted2015",0,0
"806","brazil","PFLO:ALL_PLUR","cb:scoe:technical_savings:fuel_switch:heat_pumps_shifted2016",0,0
"807","brazil","PFLO:ALL_PLUR","cb:scoe:technical_savings:fuel_switch:heat_pumps_shifted2017",0,0
"808","brazil","PFLO:ALL_PLUR","cb:scoe:technical_savings:fuel_switch:heat_pumps_shifted2018",0,0
"809","brazil","PFLO:ALL_PLUR","cb:scoe:technical_savings:fuel_switch:heat_pumps_shifted2019",0,0
"810","brazil","PFLO:ALL_PLUR","cb:scoe:technical_savings:fuel_switch:heat_pumps_shifted2020",0,0
"811","brazil","PFLO:ALL_PLUR","cb:scoe:technical_savings:fuel_switch:heat_pumps_shifted2021",0,0
"812","brazil","PFLO:ALL_PLUR","cb:scoe:technical_savings:fuel_switch:heat_pumps_shifted2022",0,0
"813","brazil","PFLO:ALL_PLUR","cb:scoe:technical_savings:fuel_switch:heat_pumps_shifted2023",0,0
"814","brazil","PFLO:ALL_PLUR","cb:scoe:technical_savings:fuel_switch:heat_pumps_shifted2024",0,0
"815","brazil","PFLO:ALL_PLUR","cb:soil:land_pollution:N_leaching:fertilizer",0,-241912982.246919
"816","brazil","PFLO:ALL_PLUR","cb:soil:land_pollution:N_leaching:fertilizer_shifted2015",0,0
"817","brazil","PFLO:ALL_PLUR","cb:soil:land_pollution:N_leaching:fertilizer_shifted2016",0,-6.79665108929393e-08
"818","brazil","PFLO:ALL_PLUR","cb:soil:land_pollution:N_leaching:fertilizer_shifted2017",0,-9.52801554573915e-08
"819","brazil","PFLO:ALL_PLUR","cb:soil:land_pollution:N_leaching:fertilizer_shifted2018",0,-8.90468742592444e-08
"820","brazil","PFLO:ALL_PLUR","cb:soil:land_pollution:N_leaching:fertilizer_shifted2019",0,-1.80312985260152e-07
"821","brazil","PFLO:ALL_PLUR","cb:soil:land_pollution:N_leaching:fertilizer_shifted2020",0,-2.07405302959197e-07
"822","brazil","PFLO:ALL_PLUR","cb:soil:land_pollution:N_leaching:fertilizer_shifted2021",0,-2.30181118938362e-07
"823","brazil","PFLO:ALL_PLUR","cb:soil:land_pollution:N_leaching:fertilizer_shifted2022",0,-2.71733736080702e-07
"824","brazil","PFLO:ALL_PLUR","cb:soil:land_pollution:N_leaching:fertilizer_shifted2023",0,-2.85701358028776e-07
"825","brazil","PFLO:ALL_PLUR","cb:soil:land_pollution:N_leaching:fertilizer_shifted2024",0,-3.16457025161676e-07
"826","brazil","PFLO:ALL_PLUR","cb:soil:technical_cost:agriculture_inputs:fertilizer",0,-806376607.489731
"827","brazil","PFLO:ALL_PLUR","cb:soil:technical_cost:agriculture_inputs:fertilizer_shifted2015",0,0
"828","brazil","PFLO:ALL_PLUR","cb:soil:technical_cost:agriculture_inputs:fertilizer_shifted2016",0,-2.26555036309798e-07
"829","brazil","PFLO:ALL_PLUR","cb:soil:technical_cost:agriculture_inputs:fertilizer_shifted2017",0,-3.17600518191305e-07
"830","brazil","PFLO:ALL_PLUR","cb:soil:technical_cost:agriculture_inputs:fertilizer_shifted2018",0,-2.96822914197481e-07
"831","brazil","PFLO:ALL_PLUR","cb:soil:technical_cost:agriculture_inputs:fertilizer_shifted2019",0,-6.01043284200507e-07
"832","brazil","PFLO:ALL_PLUR","cb:soil:technical_cost:agriculture_inputs:fertilizer_shifted2020",0,-6.91351009863991e-07
"833","brazil","PFLO:ALL_PLUR","cb:soil:technical_cost:agriculture_inputs:fertilizer_shifted2021",0,-7.67270396461205e-07
"834","brazil","PFLO:ALL_PLUR","cb:soil:technical_cost:agriculture_inputs:fertilizer_shifted2022",0,-9.05779120269008e-07
"835","brazil","PFLO:ALL_PLUR","cb:soil:technical_cost:agriculture_inputs:fertilizer_shifted2023",0,-9.52337860095919e-07
"836","brazil","PFLO:ALL_PLUR","cb:soil:technical_cost:agriculture_inputs:fertilizer_shifted2024",0,-1.05485675053892e-06
"837","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:biofuels",0,1507750664.20653
"838","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:biofuels_shifted2015",0,0
"839","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:biofuels_shifted2016",0,0
"840","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:biofuels_shifted2017",0,0
"841","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:biofuels_shifted2018",0,0
"842","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:biofuels_shifted2019",0,0
"843","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:biofuels_shifted2020",0,0
"844","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:biofuels_shifted2021",0,0
"845","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:biofuels_shifted2022",0,0
"846","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:biofuels_shifted2023",0,0
"847","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:biofuels_shifted2024",0,0
"848","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:diesel",0,73452511092.3611
"849","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:diesel_shifted2015",0,0
"850","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:diesel_shifted2016",0,0
"851","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:diesel_shifted2017",0,0
"852","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:diesel_shifted2018",0,0
"853","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:diesel_shifted2019",0,0
"854","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:diesel_shifted2020",0,0
"855","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:diesel_shifted2021",0,0
"856","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:diesel_shifted2022",0,0
"857","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:diesel_shifted2023",0,0
"858","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:diesel_shifted2024",0,0
"859","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:gasoline",0,6534629703.58978
"860","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:gasoline_shifted2015",0,0
"861","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:gasoline_shifted2016",0,0
"862","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:gasoline_shifted2017",0,0
"863","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:gasoline_shifted2018",0,0
"864","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:gasoline_shifted2019",0,0
"865","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:gasoline_shifted2020",0,0
"866","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:gasoline_shifted2021",0,0
"867","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:gasoline_shifted2022",0,0
"868","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:gasoline_shifted2023",0,0
"869","brazil","PFLO:ALL_PLUR","cb:trns:air_pollution:X:gasoline_shifted2024",0,0
"870","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:biofuels",0,3708888592.27312
"871","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:biofuels_shifted2015",0,0
"872","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:biofuels_shifted2016",0,0
"873","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:biofuels_shifted2017",0,0
"874","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:biofuels_shifted2018",0,0
"875","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:biofuels_shifted2019",0,0
"876","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:biofuels_shifted2020",0,0
"877","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:biofuels_shifted2021",0,0
"878","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:biofuels_shifted2022",0,0
"879","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:biofuels_shifted2023",0,0
"880","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:biofuels_shifted2024",0,0
"881","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:diesel",0,20187301444.1208
"882","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:diesel_shifted2015",0,0
"883","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:diesel_shifted2016",0,0
"884","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:diesel_shifted2017",0,0
"885","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:diesel_shifted2018",0,0
"886","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:diesel_shifted2019",0,0
"887","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:diesel_shifted2020",0,0
"888","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:diesel_shifted2021",0,0
"889","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:diesel_shifted2022",0,0
"890","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:diesel_shifted2023",0,0
"891","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:diesel_shifted2024",0,0
"892","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:electricity",0,-1040399718.8762
"893","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:electricity_shifted2015",0,0
"894","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:electricity_shifted2016",0,0
"895","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:electricity_shifted2017",0,0
"896","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:electricity_shifted2018",0,0
"897","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:electricity_shifted2019",0,0
"898","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:electricity_shifted2020",0,0
"899","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:electricity_shifted2021",0,0
"900","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:electricity_shifted2022",0,0
"901","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:electricity_shifted2023",0,0
"902","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:electricity_shifted2024",0,0
"903","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:gasoline",0,16074417433.6861
"904","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:gasoline_shifted2015",0,0
"905","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:gasoline_shifted2016",0,0
"906","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:gasoline_shifted2017",0,0
"907","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:gasoline_shifted2018",0,0
"908","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:gasoline_shifted2019",0,0
"909","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:gasoline_shifted2020",0,0
"910","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:gasoline_shifted2021",0,0
"911","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:gasoline_shifted2022",0,0
"912","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:gasoline_shifted2023",0,0
"913","brazil","PFLO:ALL_PLUR","cb:trns:congestion:X:gasoline_shifted2024",0,0
"914","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:biofuels",0,6374751653.46859
"915","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:biofuels_shifted2015",0,0
"916","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:biofuels_shifted2016",0,0
"917","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:biofuels_shifted2017",0,0
"918","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:biofuels_shifted2018",0,0
"919","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:biofuels_shifted2019",0,0
"920","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:biofuels_shifted2020",0,0
"921","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:biofuels_shifted2021",0,0
"922","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:biofuels_shifted2022",0,0
"923","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:biofuels_shifted2023",0,0
"924","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:biofuels_shifted2024",0,0
"925","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:diesel",0,20038674720.6771
"926","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:diesel_shifted2015",0,0
"927","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:diesel_shifted2016",0,0
"928","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:diesel_shifted2017",0,0
"929","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:diesel_shifted2018",0,0
"930","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:diesel_shifted2019",0,0
"931","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:diesel_shifted2020",0,0
"932","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:diesel_shifted2021",0,0
"933","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:diesel_shifted2022",0,0
"934","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:diesel_shifted2023",0,0
"935","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:diesel_shifted2024",0,0
"936","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:electricity",0,-1788214269.84069
"937","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:electricity_shifted2015",0,0
"938","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:electricity_shifted2016",0,0
"939","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:electricity_shifted2017",0,0
"940","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:electricity_shifted2018",0,0
"941","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:electricity_shifted2019",0,0
"942","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:electricity_shifted2020",0,0
"943","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:electricity_shifted2021",0,0
"944","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:electricity_shifted2022",0,0
"945","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:electricity_shifted2023",0,0
"946","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:electricity_shifted2024",0,0
"947","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:gasoline",0,27628335703.4276
"948","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:gasoline_shifted2015",0,0
"949","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:gasoline_shifted2016",0,0
"950","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:gasoline_shifted2017",0,0
"951","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:gasoline_shifted2018",0,0
"952","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:gasoline_shifted2019",0,0
"953","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:gasoline_shifted2020",0,0
"954","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:gasoline_shifted2021",0,0
"955","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:gasoline_shifted2022",0,0
"956","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:gasoline_shifted2023",0,0
"957","brazil","PFLO:ALL_PLUR","cb:trns:road_safety:X:gasoline_shifted2024",0,0
"958","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:aviation",0,0
"959","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:aviation_shifted2015",0,0
"960","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:aviation_shifted2016",0,0
"961","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:aviation_shifted2017",0,0
"962","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:aviation_shifted2018",0,0
"963","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:aviation_shifted2019",0,0
"964","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:aviation_shifted2020",0,0
"965","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:aviation_shifted2021",0,0
"966","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:aviation_shifted2022",0,0
"967","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:aviation_shifted2023",0,0
"968","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:aviation_shifted2024",0,0
"969","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:rail",0,0
"970","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:rail_shifted2015",0,0
"971","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:rail_shifted2016",0,0
"972","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:rail_shifted2017",0,0
"973","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:rail_shifted2018",0,0
"974","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:rail_shifted2019",0,0
"975","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:rail_shifted2020",0,0
"976","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:rail_shifted2021",0,0
"977","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:rail_shifted2022",0,0
"978","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:rail_shifted2023",0,0
"979","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:rail_shifted2024",0,0
"980","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:road_heavy",0,0
"981","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:road_heavy_shifted2015",0,0
"982","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:road_heavy_shifted2016",0,0
"983","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:road_heavy_shifted2017",0,0
"984","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:road_heavy_shifted2018",0,0
"985","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:road_heavy_shifted2019",0,0
"986","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:road_heavy_shifted2020",0,0
"987","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:road_heavy_shifted2021",0,0
"988","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:road_heavy_shifted2022",0,0
"989","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:road_heavy_shifted2023",0,0
"990","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:road_heavy_shifted2024",0,0
"991","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:water_borne",0,0
"992","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:water_borne_shifted2015",0,0
"993","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:water_borne_shifted2016",0,0
"994","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:water_borne_shifted2017",0,0
"995","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:water_borne_shifted2018",0,0
"996","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:water_borne_shifted2019",0,0
"997","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:water_borne_shifted2020",0,0
"998","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:water_borne_shifted2021",0,0
"999","brazil","PFLO:ALL_PLUR","cb:trns:system_cost:freight_transport:water_borne_shifted2022",0,0
